Time,Function,Symbol,Error
2024-01-24 15:51:39,create_stock_data_db,FRBNU,'NoneType' object is not subscriptable
2024-01-24 15:51:53,create_stock_data_db,FORG,'NoneType' object is not subscriptable
2024-01-24 15:52:22,create_stock_data_db,FBIOP,'NoneType' object is not subscriptable
2024-01-24 15:52:28,create_stock_data_db,FRLA,'Growth'
2024-01-24 15:52:36,create_stock_data_db,FRZA,'NoneType' object is not subscriptable
2024-01-24 15:52:41,create_stock_data_db,FORL,'NoneType' object is not subscriptable
2024-01-24 15:52:43,create_stock_data_db,FORLU,'NoneType' object is not subscriptable
2024-01-24 15:52:57,create_stock_data_db,FRG,'NoneType' object is not subscriptable
2024-01-24 15:52:57,create_stock_data_db,FRGAP,'NoneType' object is not subscriptable
2024-01-24 15:53:43,create_stock_data_db,FREQ,'NoneType' object is not subscriptable
2024-01-24 15:54:09,create_stock_data_db,FICV,'Growth'
2024-01-24 15:54:21,create_stock_data_db,EMLD,'Growth'
2024-01-24 15:54:22,create_stock_data_db,ZING,'NoneType' object is not subscriptable
2024-01-24 15:54:51,create_stock_data_db,FULTP,'NoneType' object is not subscriptable
2024-01-24 15:54:54,create_stock_data_db,FSNB,'NoneType' object is not subscriptable
2024-01-24 15:55:03,create_stock_data_db,FTII,'Growth'
