Time,Function,Symbol,Error
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:02,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:02,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:03,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:05,get_lt_trend,,single positional indexer is out-of-bounds
2024-02-03 13:57:05,get_lt_trend,,single positional indexer is out-of-bounds
2024-02-03 13:57:05,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:05,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:05,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:05,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:05,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:05,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:05,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:05,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:05,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:05,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:05,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:05,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:05,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:05,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:05,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:05,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:05,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:05,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:05,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:05,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:05,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:05,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:05,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:05,get_lt_trend,,local variable 'trend_type' referenced before assignment
